"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Unreal","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s","Auto classification"
"166147","SN 2024aavb","12:08:25.510","+10:01:15.20","SN II","0.020525","","","GOTO, ZTF, ATLAS, GaiaAlerts, Pan-STARRS, LAST","GOTO, ZTF, ATLAS, GaiaAlerts, Pan-STARRS, LAST","ZTF","ATLAS, GaiaAlerts, GOTO, LAST, Pan-STARRS, ZTF","GOTO24idj","ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, GOTO-N - GOTO-2, LAST - LAST-Cam, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.16","L-GOTO","2024-11-05 06:18:31.968","GOTO_bot","","","2024TNSTR4417....1K","2024TNSCR4503....1S","",""
"165968","SN 2024aaog","15:59:29.540","+86:11:18.47","SN II","0.019","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS, ZTF","ZTF24abqndnz","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","LT - SPRAT","1","1","","19.1745","g-ZTF","2024-11-04 02:45:31.999","Fritz","","","2024TNSTR4354....1R","2025TNSCR.230....1W","",""
"165908","SN 2024aalz","11:39:12.849","+48:53:52.21","SN II","0.07","","","ZTF, ATLAS, GOTO, Pan-STARRS","ZTF, ATLAS, GOTO, Pan-STARRS","ZTF","ATLAS, GOTO, Pan-STARRS, ZTF","ZTF24abqwodi","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, P48 - ZTF-Cam, PS1 - GPC1","LT - SPRAT","1","1","","19.9056","g-ZTF","2024-10-24 12:22:08.002","Fritz","","","2024TNSTR4333....1S","2025TNSCR.219....1W","",""
"165905","SN 2024aalw","11:18:00.770","-04:51:11.56","SN II","0.0258","","","GOTO, ATLAS, ZTF, BlackGEM, GaiaAlerts, Pan-STARRS","GOTO, ATLAS, ZTF, BlackGEM, GaiaAlerts, Pan-STARRS","ZTF","ATLAS, BlackGEM, GaiaAlerts, GOTO, Pan-STARRS, ZTF","GOTO24hzy","ATLAS-HKO - ATLAS-02, ATLAS-STH - ATLAS-03, BG2 - BlackGEM-Cam2, BG4 - BlackGEM-Cam4, Gaia - Gaia-photometric, GOTO-N - GOTO-1, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","17.93","L-GOTO","2024-11-05 05:57:33.984","GOTO_bot","","","2024TNSTR4325....1R","2024TNSCR4766....1S","",""
"165890","SN 2024aalh","19:40:46.590","+39:28:37.42","SN II","0.035","2MASS J19404773+3928339","","XOSS, ZTF, GOTO, ATLAS, Fink, GaiaAlerts","XOSS, ZTF, GOTO, ATLAS, GaiaAlerts","ZTF","ATLAS, Fink, GaiaAlerts, GOTO, XOSS, ZTF","KATS24V004","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, GOTO-N - GOTO-1, Other - Other, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.73","Clear-","2024-11-04 15:12:23.040","Mi Zhang","","","2024TNSTR4308....1M","2024TNSCR4394....1S","",""
"165519","SN 2024zxe","23:56:49.755","+30:44:56.54","SN II","0.030851","","","GOTO, ZTF, ATLAS, Pan-STARRS, YSE","GOTO, ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS, GOTO, Pan-STARRS, YSE, ZTF","GOTO24hxa","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","19.52","L-GOTO","2024-10-28 22:16:16.608","GOTO_bot","","","2024TNSTR4236....1K","2024TNSCR4317....1S","",""
"165461","SN 2024zuy","00:48:01.795","+04:42:52.48","SN II","0.04","","","ZTF, ATLAS, LAST, Pan-STARRS","ZTF, ATLAS, LAST, Pan-STARRS","ZTF, ePESSTO+","ATLAS, LAST, Pan-STARRS, ZTF","ZTF24abowptn","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, LAST - LAST-Cam, P48 - ZTF-Cam, PS2 - GPC2","ESO-NTT - EFOSC2-NTT, P60 - SEDM","1","1","","19.3124","g-ZTF","2024-10-27 06:18:08.000","Fritz","","","2024TNSTR4242....1S","2024TNSCR4430....1S, 2024TNSCR4425....1H","",""
"165373","SN 2024zrr","11:34:12.458","+34:18:39.07","SN II","0.029907","","","GOTO, ALeRCE","GOTO, ZTF","ZTF","ALeRCE, GOTO","GOTO24hrf","GOTO-N - GOTO-2, P48 - ZTF-Cam","P60 - SEDM","1","1","","17.86","L-GOTO","2024-10-24 05:57:56.448","GOTO_bot","","","2024TNSTR4190....1O","2024TNSCR4430....1S","",""
"165233","SN 2024zmm","04:36:06.749","-01:47:11.32","SN II","0.03","","","ALeRCE, ATLAS, BlackGEM","ZTF, ATLAS, BlackGEM","ZTF","ALeRCE, ATLAS, BlackGEM","ZTF24aboqfdy","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, BG4 - BlackGEM-Cam4, ML1 - MeerLICHT-Cam, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.8279","g-ZTF","2024-10-26 09:31:46.001","ALeRCE","","","2024TNSTR4161....1F","2024TNSCR4317....1S","",""
"164889","SN 2024yzk","01:47:54.513","+00:10:36.05","SN II","0.029148","SDSS J014754.48+001035.2","0.02914801","ALeRCE, GOTO","ZTF, GOTO","ZTF","ALeRCE, GOTO","ZTF24aazpqhq","GOTO-N - GOTO-1, P48 - ZTF-Cam","LT - SPRAT, P60 - SEDM","1","1","","18.7587","g-ZTF","2024-10-23 06:08:54.004","ALeRCE","","","2024TNSTR4115....1M","2024TNSCR4361....1S, 2024TNSCR4431....1W","",""
"164816","SN 2024ywp","00:21:51.942","+09:15:19.41","SN II","0.04","","","ZTF, GOTO, ATLAS, Fink, Pan-STARRS","ZTF, GOTO, ATLAS, Pan-STARRS","ZTF","ATLAS, Fink, GOTO, Pan-STARRS, ZTF","ZTF24aboafrj","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-1, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","20.4168","g-ZTF","2024-10-21 06:12:07.997","Fritz","","","2024TNSTR4122....1S","2024TNSCR4450....1S","",""
"164687","SN 2024yrq","11:45:45.580","+14:14:36.42","SN II","0.04","SDSS J114545.57+141435.9","","XOSS, Pan-STARRS, ZTF, GOTO, ATLAS, GaiaAlerts","XOSS, Pan-STARRS, ZTF, GOTO, ATLAS, GaiaAlerts","ZTF","ATLAS, GaiaAlerts, GOTO, Pan-STARRS, XOSS, ZTF","KATS24U003","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, GOTO-N - GOTO-1, GOTO-N - GOTO-2, Other - Other, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","16.77","Clear-","2024-10-21 23:24:39.744","Mi Zhang","","","2024TNSTR4108....1X","2024TNSCR4251....1S","",""
"164579","SN 2024ynn","04:23:09.795","-02:31:12.88","SN II","0.03","","","ZTF, ATLAS, Pan-STARRS, Fink, GOTO, BlackGEM","ZTF, ATLAS, Pan-STARRS, GOTO, BlackGEM","ZTF","ATLAS, BlackGEM, Fink, GOTO, Pan-STARRS, ZTF","ZTF24abnepdg","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, BG4 - BlackGEM-Cam4, GOTO-N - GOTO-1, GOTO-S - GOTO-3, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.6525","g-ZTF","2024-10-15 11:05:22.001","Fritz","","","2024TNSTR4079....1S","2024TNSCR4317....1S","",""
"164337","SN 2024yhc","03:42:59.890","+38:15:56.25","SN II","0.04","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS, ZTF","ZTF24abltwsk","P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.4925","r-ZTF","2024-10-09 10:19:14.998","Fritz","","","2024TNSTR4038....1B","2024TNSCR4657....1S","",""
"164124","SN 2024xyz","09:46:20.890","-09:43:44.11","SN II","0.0187","","","ATLAS, GaiaAlerts, ALeRCE, GOTO, Pan-STARRS","ATLAS, GaiaAlerts, ZTF, GOTO, Pan-STARRS","ZTF","ALeRCE, ATLAS, GaiaAlerts, GOTO, Pan-STARRS","ATLAS24pht","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, GOTO-N - GOTO-1, GOTO-S - GOTO-3, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.522","cyan-ATLAS","2024-10-13 14:46:46.848","ATLAS_Bot1","","","2024TNSTR3976....1T","2024TNSCR4473....1C","",""
"164106","SN 2024xyh","11:01:05.976","+01:52:07.12","SN II","0.039487","","","ZTF, ATLAS, GOTO, Pan-STARRS, YSE","ZTF, ATLAS, GOTO, Pan-STARRS","ZTF","ATLAS, GOTO, Pan-STARRS, YSE, ZTF","ZTF24abmuhbu","ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-1, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","19.284","r-ZTF","2024-10-12 12:47:00.000","Fritz","","","2024TNSTR3982....1S","2025TNSCR..39....1S","",""
"163939","SN 2024xsa","13:24:43.600","+44:53:43.44","SN II","0.017243","","","GaiaAlerts, ZTF, ATLAS, Pan-STARRS","GaiaAlerts, ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS, GaiaAlerts, Pan-STARRS, ZTF","Gaia24cwo","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","19.62","G-Gaia","2024-09-21 04:48:00.000","Gaia_Bot1","","","2024TNSTR3936....1H","2024TNSCR4596....1S","",""
"163936","SN 2024xrx","01:30:50.060","+25:54:57.37","SN II","0.037376","","","ZTF, GOTO, ATLAS, Pan-STARRS, BlackGEM","ZTF, GOTO, ATLAS, Pan-STARRS, BlackGEM","ZTF","ATLAS, BlackGEM, GOTO, Pan-STARRS, ZTF","ZTF24ablxiwv","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, BG4 - BlackGEM-Cam4, GOTO-N - GOTO-1, GOTO-N - GOTO-2, ML1 - MeerLICHT-Cam, P48 - ZTF-Cam, PS1 - GPC1","P200 - DBSP","1","1","","19.142","g-ZTF","2024-10-10 08:07:31.998","Fritz","","","2024TNSTR3944....1S","2024TNSCR4011....1R","",""
"163926","SN 2024xrn","08:15:33.841","+75:44:16.13","SN II","0.026","","","GOTO, ZTF, ATLAS, Pan-STARRS","GOTO, ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS, GOTO, Pan-STARRS, ZTF","GOTO24gze","ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-1, P48 - ZTF-Cam, PS1 - GPC1","P200 - DBSP","1","1","","19.25","L-GOTO","2024-10-05 03:18:18.144","GOTO_bot","","","2024TNSTR3937....1K","2024TNSCR4449....1J","",""
"163370","SN 2024xnt","10:01:16.649","-00:01:48.46","SN II","0.032706","","","ZTF, ALeRCE","ZTF","ZTF","ALeRCE, ZTF","ZTF24ablergc","P48 - ZTF-Cam","P200 - DBSP","1","1","","19.0423","r-ZTF","2024-10-03 12:32:34.998","Fritz","","","2024TNSTR3909....1S","2024TNSCR4011....1R","",""
"163364","SN 2024xnn","17:12:19.633","+47:24:08.14","SN II","0.037","","","ATLAS, ZTF, GOTO","ATLAS, ZTF, GOTO","ZTF","ATLAS, GOTO, ZTF","ATLAS24pev","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, P48 - ZTF-Cam","P200 - DBSP","1","1","","18.407","orange-ATLAS","2024-10-08 05:49:16.320","ATLAS_Bot1","","","2024TNSTR3901....1T","2024TNSCR4449....1J","",""
"163343","SN 2024xmu","22:30:23.741","+08:46:09.32","SN II","0.067802","","","ATLAS, ZTF, Pan-STARRS, Fink","ATLAS, ZTF, Pan-STARRS","ZTF","ATLAS, Fink, Pan-STARRS, ZTF","ATLAS24peo","ATLAS-MLO - ATLAS-01, ATLAS-STH - ATLAS-03, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","19.337","orange-ATLAS","2024-10-07 08:27:42.912","ATLAS_Bot1","","","2024TNSTR3885....1T","2024TNSCR4317....1S","",""
"163301","SN 2024xle","00:29:11.087","+10:35:49.40","SN II","0.0324489","","","GOTO, ATLAS, ZTF, Pan-STARRS","GOTO, ATLAS, ZTF, Pan-STARRS","ZTF","ATLAS, GOTO, Pan-STARRS, ZTF","GOTO24gwj","ATLAS-HKO - ATLAS-02, ATLAS-STH - ATLAS-03, GOTO-N - GOTO-1, GOTO-S - GOTO-3, P48 - ZTF-Cam, PS2 - GPC2","P200 - DBSP","1","1","","19.46","L-GOTO","2024-10-05 03:08:18.528","GOTO_bot","","","2024TNSTR3875....1K","2024TNSCR4450....1S","",""
"163274","SN 2024xkd","09:00:16.092","+35:43:33.39","SN II","0.010264","","","GOTO, ZTF, ATLAS, Pan-STARRS","GOTO, ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS, GOTO, Pan-STARRS, ZTF","GOTO24gve","ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, P48 - ZTF-Cam, PS1 - GPC1","P200 - DBSP","1","1","","18.84","L-GOTO","2024-10-06 04:41:52.800","GOTO_bot","","","2024TNSTR3876....1K","2024TNSCR4026....1J","",""
"163202","SN 2024xhj","16:35:36.576","+48:44:01.77","SN II","0.03","","","ATLAS, ZTF, GOTO","ATLAS, ZTF, GOTO","ZTF","ATLAS, GOTO, ZTF","ATLAS24pag","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.145","cyan-ATLAS","2024-10-04 05:45:31.680","ATLAS_Bot1","","","2024TNSTR3855....1T","2025TNSCR..39....1S","",""
"163162","SN 2024xfv","03:25:00.283","+25:57:22.91","SN II","0.035","","","ATLAS, ZTF, GOTO","ATLAS, ZTF, GOTO","ZTF","ATLAS, GOTO, ZTF","ATLAS24oxv","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.528","cyan-ATLAS","2024-10-02 13:58:09.984","ATLAS_Bot1","","","2024TNSTR3839....1T","2024TNSCR4317....1S","",""
"163116","SN 2024xeb","10:35:15.380","+26:05:07.87","SN II","0.055","","","ZTF, ATLAS, GOTO, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GOTO, GaiaAlerts, Pan-STARRS","ZTF","ATLAS, GaiaAlerts, GOTO, Pan-STARRS, ZTF","ZTF24ableoob","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, GOTO-N - GOTO-1, GOTO-S - GOTO-3, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","18.5062","r-ZTF","2024-09-27 12:41:29.996","Fritz","","","2024TNSTR3852....1R","2024TNSCR4009....1S","",""
"163035","SN 2024xay","07:10:41.807","+14:42:46.37","SN II","0.045","","","GOTO, ATLAS, ZTF","GOTO, ATLAS, ZTF","ZTF","ATLAS, GOTO, ZTF","GOTO24got","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, GOTO-S - GOTO-3, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.68","L-GOTO","2024-09-22 18:20:09.600","GOTO_bot","","","2024TNSTR3821....1K","2024TNSCR4270....1S","",""
"162224","SN 2024vwp","17:14:56.010","+08:33:40.79","SN II","0.034","SDSS J171455.89+083341.5","","ALeRCE, ATLAS, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF","ALeRCE, ATLAS, GaiaAlerts, Pan-STARRS","ZTF24abijcdx","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS2 - GPC2","P200 - DBSP","1","1","","19.2197","r-ZTF","2024-09-22 04:54:19.002","ALeRCE","","","2024TNSTR3642....1F","2024TNSCR3711....1R","",""
"162203","SN 2024vvu","10:04:29.650","+14:45:50.44","SN II","0.023256","","","ZTF, GaiaAlerts, ATLAS, GOTO, BlackGEM, Pan-STARRS","ZTF, GaiaAlerts, ATLAS, GOTO, BlackGEM, Pan-STARRS","ZTF","ATLAS, BlackGEM, GaiaAlerts, GOTO, Pan-STARRS, ZTF","ZTF24abihsvi","ATLAS-MLO - ATLAS-01, ATLAS-STH - ATLAS-03, BG2 - BlackGEM-Cam2, BG4 - BlackGEM-Cam4, Gaia - Gaia-photometric, GOTO-N - GOTO-1, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.0743","r-ZTF","2024-09-21 12:43:56.997","Fritz","","","2024TNSTR3651....1R","2024TNSCR3932....1S","",""
"162063","SN 2024vqy","13:04:22.837","+28:48:21.31","SN II","0.026","","","ZTF, ATLAS, GOTO, YSE, Pan-STARRS","ZTF, ATLAS, GOTO, Pan-STARRS","ZTF","ATLAS, GOTO, Pan-STARRS, YSE, ZTF","ZTF24abhzafp","ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.0578","r-ZTF","2024-09-18 02:46:35.996","Fritz","","","2024TNSTR3599....1S","2024TNSCR4635....1S","",""
"162015","SN 2024vpx","04:38:11.880","+08:54:43.27","SN II","0.0352","SDSS J043811.98+085444.8","","ALeRCE, GaiaAlerts, ATLAS, GOTO, BlackGEM, Pan-STARRS","ZTF, GaiaAlerts, ATLAS, GOTO, BlackGEM, Pan-STARRS","ZTF","ALeRCE, ATLAS, BlackGEM, GaiaAlerts, GOTO, Pan-STARRS","ZTF24abibcib","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, BG4 - BlackGEM-Cam4, Gaia - Gaia-photometric, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam, PS2 - GPC2","Lick-3m - KAST","1","1","","19.159","r-ZTF","2024-09-18 10:20:11.003","ALeRCE","","","2024TNSTR3561....1F","2024TNSCR3949....1W","",""
"161917","SN 2024vme","08:36:33.800","-01:38:58.10","SN II","0.017142","SDSS J083634.41-013902.2","","ALeRCE, GOTO","ZTF, GOTO","ZTF","ALeRCE, GOTO","ZTF24abhwvrb","GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam","Keck1 - LRIS","1","1","","18.9937","r-ZTF","2024-09-15 12:20:15.000","ALeRCE","","","2024TNSTR3522....1F","2024TNSCR4010....1D","",""
"161902","SN 2024vls","06:46:38.140","+22:30:33.66","SN II","0.0245","","","ATLAS, ZTF, GaiaAlerts, GOTO","ATLAS, ZTF, GaiaAlerts, GOTO","ZTF","ATLAS, GaiaAlerts, GOTO, ZTF","ATLAS24ogf","ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, GOTO-N - GOTO-2, P48 - ZTF-Cam","LT - SPRAT","1","1","","18.766","orange-ATLAS","2024-09-15 14:32:47.904","ATLAS_Bot1","","","2024TNSTR3523....1T","2024TNSCR3798....1W","",""
"161876","SN 2024vkt","08:10:04.890","+46:11:33.08","SN II","0.031603064","","","ZTF, GOTO, ATLAS, Pan-STARRS","ZTF, GOTO, ATLAS, Pan-STARRS","ZTF","ATLAS, GOTO, Pan-STARRS, ZTF","ZTF24abgvkwg","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-2, P48 - ZTF-Cam, PS2 - GPC2","LT - SPRAT","1","1","","18.4637","g-ZTF","2024-09-15 11:50:32.352","ZTF_CLU_PUBLIC","","","2024TNSTR3516....1D","2024TNSCR3759....1W","",""
"161835","SN 2024vjf","15:58:49.110","+14:58:17.29","SN II","0.035413","","","ZTF, GOTO, ATLAS, GaiaAlerts","ZTF, GOTO, ATLAS, GaiaAlerts","ZTF","ATLAS, GaiaAlerts, GOTO, ZTF","ZTF24abhptym","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, GOTO-N - GOTO-2, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.9361","r-ZTF","2024-09-14 03:37:19.004","Fritz","","","2024TNSTR3503....1S","2024TNSCR3710....1S","",""
"161813","SN 2024vik","23:59:59.659","+32:42:43.76","SN II","0.035404","","","ZTF, ATLAS, Fink, YSE, LAST, GOTO","ZTF, ATLAS, Pan-STARRS, LAST, GOTO","ZTF","ATLAS, Fink, GOTO, LAST, Pan-STARRS, YSE, ZTF","ZTF24abhgjqn","ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, LAST - LAST-Cam, P48 - ZTF-Cam, PS2 - GPC2","Lick-3m - KAST","1","1","","20.1595","r-ZTF","2024-09-13 08:43:20.999","Fritz","","","2024TNSTR3486....1S","2024TNSCR3949....1W","",""
"161649","SN 2024vcv","09:10:23.890","+24:38:08.70","SN II","0.045","","","ZTF, GOTO, GaiaAlerts, ATLAS, Pan-STARRS","ZTF, GOTO, GaiaAlerts, ATLAS, Pan-STARRS","ZTF","ATLAS, GaiaAlerts, GOTO, Pan-STARRS, ZTF","ZTF24abgweei","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, GOTO-N - GOTO-1, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","18.4169","r-ZTF","2024-09-05 12:26:07.995","Fritz","","","2024TNSTR3402....1S","2024TNSCR3854....1S","",""
"161646","SN 2024vcs","08:48:26.850","+14:39:56.46","SN II","0.01","","","ZTF, GOTO, ATLAS, Pan-STARRS","ZTF, GOTO, ATLAS, Pan-STARRS","ZTF","ATLAS, GOTO, Pan-STARRS, ZTF","ZTF24abgoksi","ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","15.8164","r-ZTF","2024-09-08 12:15:30.000","Fritz","","","2024TNSTR3407....1R","2024TNSCR3472....1S","",""
"161645","SN 2024vcr","03:23:04.421","-16:42:40.30","SN II","0.045","","","ZTF, ATLAS, YSE, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS, Pan-STARRS, YSE, ZTF","ZTF24abgeiva","ATLAS-CHL - ATLAS-04, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","19.5576","r-ZTF","2024-09-07 10:27:50.002","Fritz","","","2024TNSTR3402....1S","2024TNSCR3797....1S","",""
"161616","SN 2024vbo","07:20:47.510","+25:20:58.45","SN II","0.032","","","GOTO, ZTF, GaiaAlerts","GOTO, ZTF, GaiaAlerts","ZTF","GaiaAlerts, GOTO, ZTF","GOTO24fuc","Gaia - Gaia-photometric, GOTO-N - GOTO-2, P48 - ZTF-Cam","LT - SPRAT","1","1","","18.89","L-GOTO","2024-09-07 04:56:47.904","GOTO_bot","","","2024TNSTR3391....1R","2024TNSCR3696....1W","",""
"161098","SN 2024uhu","17:09:22.692","-05:05:33.40","SN II","0.02","","","ZTF, ATLAS, GOTO","ZTF, ATLAS, GOTO","ZTF","ATLAS, GOTO, ZTF","ZTF24abesffh","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, GOTO-S - GOTO-3, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.0777","g-ZTF","2024-08-31 04:34:20.997","Fritz","","","2024TNSTR3247....1P","2024TNSCR3742....1S","",""
"160997","SN 2024udy","02:07:37.977","+04:11:37.77","SN II","0.07","","","ZTF, ATLAS, GOTO, Pan-STARRS","ZTF, ATLAS, GOTO, Pan-STARRS","ZTF","ATLAS, GOTO, Pan-STARRS, ZTF","ZTF24abdounl","ATLAS-MLO - ATLAS-01, ATLAS-STH - ATLAS-03, GOTO-S - GOTO-4, P48 - ZTF-Cam, PS2 - GPC2","P60 - SEDM","1","1","","20.4285","g-ZTF","2024-08-27 11:03:40.999","Fritz","","","2024TNSTR3230....1S","2024TNSCR3854....1S","",""
"160879","SN 2024tzk","00:54:19.460","+35:03:33.41","SN II","0.03","","","GOTO, ZTF, ATLAS, GaiaAlerts, Pan-STARRS","GOTO, ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF","ATLAS, GaiaAlerts, GOTO, Pan-STARRS, ZTF","GOTO24ffz","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, GOTO-N - GOTO-1, P48 - ZTF-Cam, PS1 - GPC1","P200 - DBSP","1","1","","19.11","L-GOTO","2024-08-31 02:51:12.096","GOTO_bot","","","2024TNSTR3198....1K","2024TNSCR3744....1C","",""
"160877","SN 2024tzi","18:02:24.020","+30:06:26.24","SN II","0.02","","","ZTF, GOTO, ATLAS, GaiaAlerts","ZTF, GOTO, ATLAS, GaiaAlerts","ZTF, None","ATLAS, GaiaAlerts, GOTO, ZTF","ZTF24abeebbl","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, GOTO-N - GOTO-2, P48 - ZTF-Cam","Keck1 - LRIS, P60 - SEDM","1","1","","18.8741","g-ZTF","2024-08-31 04:53:18.003","Fritz","","","2024TNSTR3212....1S","2024TNSCR3327....1S, 2024TNSCR3347....1R","",""
"160718","SN 2024ttg","02:05:15.575","-13:33:21.58","SN II","0.09","","","ZTF","ZTF","ZTF","ZTF","ZTF24abdbdhr","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.2619","g-ZTF","2024-08-26 10:57:21.997","Fritz","","","2024TNSTR3137....1S","2024TNSCR3351....1S","",""
"160051","SN 2024str","05:14:53.050","+05:24:54.68","SN II","0.0243","","","ZTF, ATLAS, GOTO, BlackGEM, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GOTO, BlackGEM, GaiaAlerts, Pan-STARRS","ZTF","ATLAS, BlackGEM, GaiaAlerts, GOTO, Pan-STARRS, ZTF","ZTF24abcbmug","ATLAS-MLO - ATLAS-01, BG4 - BlackGEM-Cam4, Gaia - Gaia-photometric, GOTO-S - GOTO-3, P48 - ZTF-Cam, PS1 - GPC1","P200 - DBSP","1","1","","18.8982","r-ZTF","2024-08-25 10:56:19.392","ZTF_CLU_PUBLIC","","","2024TNSTR3082....1D","2024TNSCR3285....1R","",""
"159829","SN 2024slp","07:22:04.971","+17:25:14.39","SN II","0.015798","","","ZTF, ATLAS, GOTO, Pan-STARRS","ZTF, ATLAS, GOTO, Pan-STARRS","ZTF","ATLAS, GOTO, Pan-STARRS, ZTF","ZTF24abcenxy","ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam, PS2 - GPC2","P200 - DBSP","1","1","","17.6987","r-ZTF","2024-08-18 12:07:20.000","Fritz","","","2024TNSTR3027....1R","2024TNSCR3172....1D","",""
